epoch,epoch_time_sec,lr,lr/pg1,lr/pg2,step,train_detach_between_steps,train_loss,train_loss_log10_mae,train_loss_z_mse,train_rollout_steps,train_skip_steps,val_loss,val_loss_log10_mae,val_loss_z_mse
90,,,,,1697058,,,,,,,0.0005874214693903923,0.0005869922460988164,4.294109658076195e-06
90,230.23252868652344,0.00026468405849300325,,,1697058,1.0,0.0005449310410767794,0.0005445652641355991,3.6219385037838947e-06,1.0,0.0,,,
,,,0.000264139267127307,0.000264139267127307,1697059,,,,,,,,,
91,,,,,1715707,,,,,,,0.0005885170539841056,0.0005878319498151541,6.859615496068727e-06
91,229.78961181640625,0.00026359257753938437,,,1715707,1.0,0.000541637244168669,0.0005412884638644755,3.4798263186530676e-06,1.0,0.0,,,
,,,0.00026300568489775263,0.00026300568489775263,1715708,,,,,,,,,
92,,,,,1734356,,,,,,,0.0006749324966222048,0.0006741172983311117,8.150890607794281e-06
92,230.28306579589844,0.0002624193439260125,,,1734356,1.0,0.0005363852251321077,0.0005360461072996259,3.375258529558778e-06,1.0,0.0,,,
,,,0.000261857006583393,0.000261857006583393,1734357,,,,,,,,,
93,,,,,1753005,,,,,,,0.0005419981316663325,0.000541585439350456,4.12945792049868e-06
93,230.0159149169922,0.0002612820244394243,,,1753005,1.0,0.0005332952132448554,0.000532971927896142,3.246048663640977e-06,1.0,0.0,,,
,,,0.00026069338769688457,0.00026069338769688457,1753006,,,,,,,,,
94,,,,,1771654,,,,,,,0.0008259540190920234,0.0008253875421360135,5.666597189701861e-06
94,229.03883361816406,0.0002601005253382027,,,1771654,1.0,0.0005333686131052673,0.0005330308922566473,3.3743056064849952e-06,1.0,0.0,,,
,,,0.0002595149857735977,0.0002595149857735977,1771655,,,,,,,,,
95,,,,,1790303,,,,,,,0.000606501882430166,0.000605874927714467,6.273663075262448e-06
95,230.4620361328125,0.00025892199482768774,,,1790303,1.0,0.0005301570054143667,0.0005298330215737224,3.2261887099593878e-06,1.0,0.0,,,
,,,0.0002583219603502897,0.0002583219603502897,1790304,,,,,,,,,
96,,,,,1808952,,,,,,,0.0005808096029795706,0.0005803478416055441,4.606404672813369e-06
96,230.4457244873047,0.0002577096747700125,,,1808952,1.0,0.0005258950986899436,0.000525571929756552,3.2246512091660406e-06,1.0,0.0,,,
,,,0.00025711447294350534,0.00025711447294350534,1808953,,,,,,,,,
97,,,,,1827601,,,,,,,0.0005778801278211176,0.0005774294841103256,4.514137344813207e-06
97,229.2030029296875,0.0002565150207374245,,,1827601,1.0,0.0005203133914619684,0.0005200122250244021,3.014429012182518e-06,1.0,0.0,,,
,,,0.0002558926870277108,0.0002558926870277108,1827602,,,,,,,,,
98,,,,,1846250,,,,,,,0.0007200047257356346,0.0007192352204583585,7.699311026954092e-06
98,229.8919219970703,0.0002552549703978002,,,1846250,1.0,0.0005218168371357024,0.0005214937846176326,3.2354043923987774e-06,1.0,0.0,,,
,,,0.00025465676801316107,0.00025465676801316107,1846251,,,,,,,,,
99,,,,,1864899,,,,,,,0.0005644669872708619,0.0005640584859065711,4.095398708159337e-06
99,229.4222412109375,0.00025404992629773915,,,1864899,1.0,0.0005172756500542164,0.0005169683718122542,3.0740213787794346e-06,1.0,0.0,,,
,,,0.00025340688322350694,0.00025340688322350694,1864900,,,,,,,,,
100,,,,,1883548,,,,,,,0.0006540617323480546,0.000653667957521975,3.940925580536714e-06
100,230.48046875,0.00025277628446929157,,,1883548,1.0,0.0005142401205375791,0.0005139267886988819,3.123274836980272e-06,1.0,0.0,,,
,,,0.0002521432018731412,0.0002521432018731412,1883549,,,,,,,,,
101,,,,,1902197,,,,,,,0.0006369243492372334,0.0006365058943629265,4.198836450086674e-06
101,230.27650451660156,0.00025148369604721665,,,1902197,1.0,0.0005111199570819736,0.000510826357640326,2.924755790445488e-06,1.0,0.0,,,
,,,0.00025086589504429044,0.00025086589504429044,1902198,,,,,,,,,
102,,,,,1920846,,,,,,,0.0006811890052631497,0.000680698431096971,4.910401457891567e-06
102,229.08523559570312,0.0002502351417206228,,,1920846,1.0,0.0005078245303593576,0.0005075228400528431,3.0238909403124126e-06,1.0,0.0,,,
,,,0.00024957513566385264,0.00024957513566385264,1920847,,,,,,,,,
103,,,,,1939495,,,,,,,0.0005615921691060066,0.0005611148662865162,4.770292889588745e-06
103,230.5069580078125,0.00024892983492463827,,,1939495,1.0,0.000503711577039212,0.0005034342757426202,2.76727905657026e-06,1.0,0.0,,,
,,,0.0002482710984799861,0.0002482710984799861,1939496,,,,,,,,,
104,,,,,1958144,,,,,,,0.0005871683242730796,0.0005866032443009317,5.650435468851356e-06
104,230.48489379882812,0.00024761250824667513,,,1958144,1.0,0.0005042513366788626,0.0005039464449509978,3.067233137699077e-06,1.0,0.0,,,
,,,0.00024695396003845103,0.00024695396003845103,1958145,,,,,,,,,
105,,,,,1976793,,,,,,,0.0005781500949524343,0.0005776367615908384,5.129801138537005e-06
105,230.23089599609375,0.0002462692791596055,,,1976793,1.0,0.0005001072422601283,0.0004998185904696584,2.8902247777295997e-06,1.0,0.0,,,
,,,0.0002456238986587084,0.0002456238986587084,1976794,,,,,,,,,
106,,,,,1995442,,,,,,,0.0005572413210757077,0.0005567491170950234,4.9116879381472245e-06
106,229.8178253173828,0.0002449519815854728,,,1995442,1.0,0.0004982522805221379,0.0004979597870260477,2.909881231971667e-06,1.0,0.0,,,
,,,0.00024428109440977807,0.00024428109440977807,1995443,,,,,,,,,
107,,,,,2014091,,,,,,,0.0005514815566129982,0.0005510713090188801,4.1070757106353994e-06
107,230.48179626464844,0.0002436212671454996,,,2014091,1.0,0.0004943962558172643,0.0004941383958794177,2.5899494175973814e-06,1.0,0.0,,,
,,,0.00024292572908586022,0.00024292572908586022,2014092,,,,,,,,,
108,,,,,2032740,,,,,,,0.0006000426365062594,0.0005996768013574183,3.653306976048043e-06
108,230.55784606933594,0.00024225447850767523,,,2032740,1.0,0.000488950521685183,0.0004886884707957506,2.614768163766712e-06,1.0,0.0,,,
,,,0.0002415579861817238,0.0002415579861817238,2032741,,,,,,,,,
109,,,,,2051389,,,,,,,0.000664510065689683,0.0006638627965003252,6.465902515628841e-06
109,230.4868621826172,0.00024087389465421438,,,2051389,1.0,0.0004898824845440686,0.0004896048922091722,2.751873580564279e-06,1.0,0.0,,,
,,,0.0002401780508678637,0.0002401780508678637,2051390,,,,,,,,,
110,,,,,2070038,,,,,,,0.000559005478862673,0.0005585889448411763,4.16511556977639e-06
110,230.17970275878906,0.00023948731541167945,,,2070038,1.0,0.0004822170303668827,0.0004819713067263365,2.463745886416291e-06,1.0,0.0,,,
,,,0.00023878610996543221,0.00023878610996543221,2070039,,,,,,,,,
111,,,,,2088687,,,,,,,0.0005810652510263026,0.0005805823602713645,4.824658844881924e-06
111,230.3580780029297,0.00023808638798072934,,,2088687,1.0,0.0004841382324229926,0.0004838781023863703,2.6276218250131933e-06,1.0,0.0,,,
,,,0.00023738235192094596,0.00023738235192094596,2088688,,,,,,,,,
112,,,,,2107336,,,,,,,0.000662043399643153,0.0006616197060793638,4.246895059623057e-06
112,230.41317749023438,0.0002366766129853204,,,2107336,1.0,0.0004813206905964762,0.00048105118912644684,2.6927630187856266e-06,1.0,0.0,,,
,,,0.0002359669667807735,0.0002359669667807735,2107337,,,,,,,,,
113,,,,,2125985,,,,,,,0.0005849211011081934,0.0005845153937116265,4.0583308873465285e-06
113,229.68614196777344,0.00023525582219008356,,,2125985,1.0,0.00047767709475010633,0.0004774108820129186,2.6408238227304537e-06,1.0,0.0,,,
,,,0.00023454014616540588,0.00023454014616540588,2125986,,,,,,,,,
114,,,,,2144634,,,,,,,0.0005840654484927654,0.0005836802301928401,3.843538252112921e-06
114,230.63027954101562,0.00023382366634905338,,,2144634,1.0,0.00047586922300979495,0.0004756134294439107,2.577007990112179e-06,1.0,0.0,,,
,,,0.00023310208324351468,0.00023310208324351468,2144635,,,,,,,,,
115,,,,,2163283,,,,,,,0.0006110937101766467,0.0006107190274633467,3.747455139091471e-06
115,229.6287384033203,0.0002323805820196867,,,2163283,1.0,0.00047192591591738164,0.0004716824332717806,2.437524926790502e-06,1.0,0.0,,,
,,,0.00023165297270579967,0.00023165297270579967,2163284,,,,,,,,,
116,,,,,2181932,,,,,,,0.0006449403590522707,0.0006444649188779294,4.753795110445935e-06
116,230.35121154785156,0.00023092786432243884,,,2181932,1.0,0.00047045256360433996,0.00047019124031066895,2.6350501229899237e-06,1.0,0.0,,,
,,,0.00023019301073863091,0.00023019301073863091,2181933,,,,,,,,,
117,,,,,2200581,,,,,,,0.0005115448730066419,0.0005110735073685646,4.7082658056751825e-06
117,230.15538024902344,0.00022946485842112452,,,2200581,1.0,0.00046850217040628195,0.00046826794277876616,2.328897153347498e-06,1.0,0.0,,,
,,,0.00022872239499748844,0.00022872239499748844,2200582,,,,,,,,,
118,,,,,2219230,,,,,,,0.0005373243475332856,0.0005369252758100629,3.994306553067872e-06
118,230.1032257080078,0.00022799371799919754,,,2219230,1.0,0.00046334354556165636,0.0004630969779100269,2.4492455850122496e-06,1.0,0.0,,,
,,,0.00022724132458020276,0.00022724132458020276,2219231,,,,,,,,,
119,,,,,2237879,,,,,,,0.0005460528191179037,0.0005454265046864748,6.257195764192147e-06
119,229.8209228515625,0.00022649882885161787,,,2237879,1.0,0.0004634545184671879,0.0004632135678548366,2.404522319920943e-06,1.0,0.0,,,
,,,0.00022574999999999996,0.00022574999999999996,2237880,,,,,,,,,
120,,,,,2256528,,,,,,,0.0005326388636603951,0.0005322903743945062,3.4957392927026376e-06
120,230.36907958984375,0.0002249922399641946,,,2256528,1.0,0.0004573579935822636,0.0004571300814859569,2.286490371261607e-06,1.0,0.0,,,
,,,0.0002242486231583559,0.0002242486231583559,2256529,,,,,,,,,
121,,,,,2275177,,,,,,,0.0005441874382086098,0.0005437645595520735,4.22694620283437e-06
121,230.43971252441406,0.00022349075879901648,,,2275177,1.0,0.00045425171265378594,0.000454033724963665,2.1804921743751038e-06,1.0,0.0,,,
,,,0.00022273739731766155,0.00022273739731766155,2275178,,,,,,,,,
122,,,,,2293826,,,,,,,0.0005989204510115087,0.0005984102026559412,5.0850703701144084e-06
122,229.98533630371094,0.0002219775487901643,,,2293826,1.0,0.0004514699103310704,0.000451259664259851,2.0929862785123987e-06,1.0,0.0,,,
,,,0.00022121652707370474,0.00022121652707370474,2293827,,,,,,,,,
123,,,,,2312475,,,,,,,0.0005442672991193831,0.0005438686348497868,3.985698640462942e-06
123,229.45716857910156,0.00022045713558327407,,,2312475,1.0,0.00045301555655896664,0.00045278292964212596,2.307790737177129e-06,1.0,0.0,,,
,,,0.0002196862183279712,0.0002196862183279712,2312476,,,,,,,,,
124,,,,,2331124,,,,,,,0.000575368118006736,0.0005747537943534553,6.1508371800300665e-06
124,230.48973083496094,0.0002189192600781098,,,2331124,1.0,0.00044698049896396697,0.0004467628023121506,2.184198592658504e-06,1.0,0.0,,,
,,,0.00021814667825976862,0.00021814667825976862,2331125,,,,,,,,,
125,,,,,2349773,,,,,,,0.0005839565419591963,0.0005835438496433198,4.132848971494241e-06
125,230.20205688476562,0.00021737486531492323,,,2349773,1.0,0.0004467099206522107,0.00044648704351857305,2.2238016299525043e-06,1.0,0.0,,,
,,,0.00021659811529817796,0.00021659811529817796,2349774,,,,,,,,,
126,,,,,2368422,,,,,,,0.0005367202684283257,0.0005363140371628106,4.053810698678717e-06
126,229.82920837402344,0.00021582002227660269,,,2368422,1.0,0.0004431404231581837,0.0004429129767231643,2.275209226354491e-06,1.0,0.0,,,
,,,0.00021504073909383564,0.00021504073909383564,2368423,,,,,,,,,
127,,,,,2387071,,,,,,,0.0005235205753706396,0.0005230861715972424,4.349494247435359e-06
127,229.98585510253906,0.00021425876184366643,,,2387071,1.0,0.00044001516653224826,0.0004398124001454562,2.0255224626453128e-06,1.0,0.0,,,
,,,0.00021347476049054994,0.00021347476049054994,2387072,,,,,,,,,
128,,,,,2405720,,,,,,,0.0005329807754606009,0.000532562960870564,4.176804850430926e-06
128,230.0412139892578,0.00021268834825605154,,,2405720,1.0,0.00043677250505425036,0.00043656365596689284,2.0866907561867265e-06,1.0,0.0,,,
,,,0.00021190039149675635,0.00021190039149675635,2405721,,,,,,,,,
129,,,,,2424369,,,,,,,0.0005087662721052766,0.0005083939176984131,3.730950538738398e-06
129,229.35621643066406,0.00021110722445882857,,,2424369,1.0,0.0004328143550083041,0.00043261845712549984,1.9599035567807732e-06,1.0,0.0,,,
,,,0.00021031784525681478,0.00021031784525681478,2424370,,,,,,,,,
130,,,,,2443018,,,,,,,0.0005038568051531911,0.0005035140202380717,3.4224037790409056e-06
130,229.91000366210938,0.00020952684280928224,,,2443018,1.0,0.0004320777370594442,0.0004318762512411922,2.011841161220218e-06,1.0,0.0,,,
,,,0.00020872733602215357,0.00020872733602215357,2443019,,,,,,,,,
131,,,,,2461667,,,,,,,0.0006132932030595839,0.0006127137457951903,5.807345587527379e-06
131,230.2533416748047,0.00020792862051166594,,,2461667,1.0,0.0004293200618121773,0.0004291200020816177,2.0013030734844506e-06,1.0,0.0,,,
,,,0.00020712907912226296,0.00020712907912226296,2461668,,,,,,,,,
132,,,,,2480316,,,,,,,0.0005193055840209126,0.0005189146613702178,3.904207915184088e-06
132,230.4859619140625,0.0002063262218143791,,,2480316,1.0,0.00042313558515161276,0.00042295135790482163,1.8534309447204578e-06,1.0,0.0,,,
,,,0.000205523290935543,0.000205523290935543,2480317,,,,,,,,,
133,,,,,2498965,,,,,,,0.0005419132066890597,0.0005415358464233577,3.772814125113655e-06
133,230.48199462890625,0.00020471309835556895,,,2498965,1.0,0.0004236519744154066,0.00042345619294792414,1.9473227439448237e-06,1.0,0.0,,,
,,,0.00020391018886000952,0.00020391018886000952,2498966,,,,,,,,,
134,,,,,2517614,,,,,,,0.0005403126124292612,0.0005398545181378722,4.578402240440482e-06
134,230.4772186279297,0.00020310301624704152,,,2517614,1.0,0.0004218302492517978,0.0004216355155222118,1.964883495020331e-06,1.0,0.0,,,
,,,0.0002022899912838618,0.0002022899912838618,2517615,,,,,,,,,
135,,,,,2536263,,,,,,,0.00049175089225173,0.000491362763568759,3.883765657519689e-06
135,230.42425537109375,0.00020147900795564055,,,2536263,1.0,0.00041937848436646163,0.0004191683838143945,2.10074335882382e-06,1.0,0.0,,,
,,,0.00020066291755591625,0.00020066291755591625,2536264,,,,,,,,,
136,,,,,2554912,,,,,,,0.0005031645414419472,0.0005027562147006392,4.076565801369725e-06
136,229.76414489746094,0.00019984677783213556,,,2554912,1.0,0.00041611463529989123,0.0004159248492214829,1.90270861821773e-06,1.0,0.0,,,
,,,0.00019902918795591023,0.00019902918795591023,2554913,,,,,,,,,
137,,,,,2573561,,,,,,,0.0005150175420567393,0.0005146848852746189,3.3282551612501265e-06
137,230.36505126953125,0.00019820957095362246,,,2573561,1.0,0.0004146633727941662,0.0004144773120060563,1.8616501620272174e-06,1.0,0.0,,,
,,,0.00019738902366467966,0.00019738902366467966,2573562,,,,,,,,,
138,,,,,2592210,,,,,,,0.0006124741630628705,0.0006120992475189269,3.7435668218677165e-06
138,230.3098907470703,0.00019656633958220482,,,2592210,1.0,0.0004104604886379093,0.0004102820821572095,1.7902018498716643e-06,1.0,0.0,,,
,,,0.00019574264673421455,0.00019574264673421455,2592211,,,,,,,,,
139,,,,,2610859,,,,,,,0.0005760068306699395,0.0005754909943789244,5.167561994312564e-06
139,229.43093872070312,0.00019491709826979786,,,2610859,1.0,0.0004092987219337374,0.00040912849362939596,1.7014358490996528e-06,1.0,0.0,,,
,,,0.0001940902800575969,0.0001940902800575969,2610860,,,,,,,,,
140,,,,,2629508,,,,,,,0.0005079497350379825,0.0005075869848951697,3.62439322998398e-06
140,230.44107055664062,0.00019326151232235134,,,2629508,1.0,0.00040610830183140934,0.0004059405473526567,1.6737261603338993e-06,1.0,0.0,,,
,,,0.00019243214733882436,0.00019243214733882436,2629509,,,,,,,,,
141,,,,,2648157,,,,,,,0.0004939355421811342,0.0004935727920383215,3.6244787224859465e-06
141,229.4860382080078,0.00019160055671818554,,,2648157,1.0,0.00040254127816297114,0.0004023769870400429,1.6531257642782293e-06,1.0,0.0,,,
,,,0.00019076847306252452,0.00019076847306252452,2648158,,,,,,,,,
142,,,,,2666806,,,,,,,0.00050927180564031,0.0005088922916911542,3.794421900238376e-06
142,229.53189086914062,0.00018993427511304617,,,2666806,1.0,0.0004001242632512003,0.0003999665495939553,1.5895116121100727e-06,1.0,0.0,,,
,,,0.00018909948246356308,0.00018909948246356308,2666807,,,,,,,,,
143,,,,,2685455,,,,,,,0.0005029964377172291,0.0005026261787861586,3.7030338262411533e-06
143,230.40728759765625,0.00018826274026650935,,,2685455,1.0,0.0003975715662818402,0.0003974003775510937,1.72355328231788e-06,1.0,0.0,,,
,,,0.00018742540149655062,0.00018742540149655062,2685456,,,,,,,,,
144,,,,,2704104,,,,,,,0.0004760516749229282,0.00047570615424774587,3.4578486065584e-06
144,230.31585693359375,0.0001865862577687949,,,2704104,1.0,0.00039474270306527615,0.0003945734060835093,1.6826460296215373e-06,1.0,0.0,,,
,,,0.00018574645680525235,0.00018574645680525235,2704105,,,,,,,,,
145,,,,,2722753,,,,,,,0.0005027329898439348,0.0005023673293180764,3.661840082713752e-06
145,229.8131866455078,0.00018490504589863122,,,2722753,1.0,0.00039271029527299106,0.0003925478376913816,1.6159228835022077e-06,1.0,0.0,,,
,,,0.0001840628756919036,0.0001840628756919036,2722754,,,,,,,,,
146,,,,,2741402,,,,,,,0.0005084183649159968,0.0005080840783193707,3.3388848805770976e-06
146,230.470703125,0.0001832193520385772,,,2741402,1.0,0.00038821526686660945,0.00038805598160251975,1.593823640178016e-06,1.0,0.0,,,
,,,0.00018237488608643723,0.00018237488608643723,2741403,,,,,,,,,
147,,,,,2760051,,,,,,,0.000524558185134083,0.0005241507315076888,4.073493073519785e-06
147,229.7895965576172,0.00018152919074054807,,,2760051,1.0,0.0003874471876770258,0.000387289299396798,1.5760720089019742e-06,1.0,0.0,,,
,,,0.00018068271651562525,0.00018068271651562525,2760052,,,,,,,,,
148,,,,,2778700,,,,,,,0.0005168472998775542,0.0005165219190530479,3.2587972782494035e-06
148,230.4812469482422,0.00017983296129386872,,,2778700,1.0,0.0003862171433866024,0.0003860637079924345,1.5327793789765565e-06,1.0,0.0,,,
,,,0.00017898659607214012,0.00017898659607214012,2778701,,,,,,,,,
149,,,,,2797349,,,,,,,0.0005059306276962161,0.0005055522196926177,3.782970907195704e-06
149,230.47390747070312,0.00017813635349739343,,,2797349,1.0,0.0003819413250312209,0.0003817928663920611,1.4929038343325374e-06,1.0,0.0,,,
,,,0.00017728675438353917,0.00017728675438353917,2797350,,,,,,,,,
150,,,,,2815998,,,,,,,0.0004879979824181646,0.0004876474558841437,3.5058762932749232e-06
150,229.53457641601562,0.00017643856699578464,,,2815998,1.0,0.0003799473342951387,0.0003797930257860571,1.546031512589252e-06,1.0,0.0,,,
,,,0.00017558342158117675,0.00017558342158117675,2815999,,,,,,,,,
151,,,,,2834647,,,,,,,0.00046692840987816453,0.00046656321501359344,3.6472442843660247e-06
151,229.77267456054688,0.00017473073967266828,,,2834647,1.0,0.0003777070087380707,0.00037755799712613225,1.4963497960707173e-06,1.0,0.0,,,
,,,0.00017387682826904824,0.00017387682826904824,2834648,,,,,,,,,
152,,,,,2853296,,,,,,,0.0005152879748493433,0.0005149578209966421,3.3028379675670294e-06
152,230.4290771484375,0.00017302253399975598,,,2853296,1.0,0.00037312161293812096,0.0003729855816345662,1.3560741081164451e-06,1.0,0.0,,,
,,,0.00017216720549256972,0.00017216720549256972,2853297,,,,,,,,,
153,,,,,2871945,,,,,,,0.0004823088238481432,0.00048186638741753995,4.4205157792021055e-06
153,229.90579223632812,0.00017130933701992035,,,2871945,1.0,0.00037098777829669416,0.00037085526855662465,1.3246201433503302e-06,1.0,0.0,,,
,,,0.00017045478470729833,0.00017045478470729833,2871946,,,,,,,,,
154,,,,,2890594,,,,,,,0.00047579119564034045,0.0004754423280246556,3.4855065678129904e-06
154,229.48812866210938,0.00016959568893071264,,,2890594,1.0,0.0003701228997670114,0.00036998296855017543,1.4032243598194327e-06,1.0,0.0,,,
,,,0.00016873979774759669,0.00016873979774759669,2890595,,,,,,,,,
155,,,,,2909243,,,,,,,0.0004681057471316308,0.0004678017576225102,3.035132294826326e-06
155,230.46957397460938,0.00016788461653050035,,,2909243,1.0,0.0003670023288577795,0.0003668615245260298,1.3969654446555069e-06,1.0,0.0,,,
,,,0.00016702247679524653,0.00016702247679524653,2909244,,,,,,,,,
156,,,,,2927892,,,,,,,0.0004640645638573915,0.0004637494566850364,3.150953261865652e-06
156,229.97303771972656,0.00016616375069133937,,,2927892,1.0,0.0003642595838755369,0.00036411918699741364,1.3945342516308301e-06,1.0,0.0,,,
,,,0.00016530305434801475,0.00016530305434801475,2927893,,,,,,,,,
157,,,,,2946541,,,,,,,0.0004807175137102604,0.00048032167251221836,3.959286459576106e-06
157,230.4127655029297,0.00016444074572063982,,,2946541,1.0,0.000362136255716905,0.00036200907197780907,1.2641024795811973e-06,1.0,0.0,,,
,,,0.00016358176318817695,0.00016358176318817695,2946542,,,,,,,,,
158,,,,,2965190,,,,,,,0.0004788906662724912,0.00047841877676546574,4.713572252512677e-06
158,229.3478546142578,0.0001627179008210078,,,2965190,1.0,0.0003588777908589691,0.00035874720197170973,1.3062232255833806e-06,1.0,0.0,,,
,,,0.00016185883635100258,0.00016185883635100258,2965191,,,,,,,,,
159,,,,,2983839,,,,,,,0.0004653611686080694,0.000465001241536811,3.5962550555268535e-06
159,228.94210815429688,0.00016099879576358944,,,2983839,1.0,0.0003554336435627192,0.0003553055867087096,1.2817098422601703e-06,1.0,0.0,,,
,,,0.00016013450709320565,0.00016013450709320565,2983840,,,,,,,,,
160,,,,,3002488,,,,,,,0.0004992993781343102,0.0004989748704247177,3.247957010898972e-06
160,230.26068115234375,0.00015927386994007975,,,3002488,1.0,0.00035459065111353993,0.00035446599940769374,1.2491061625041766e-06,1.0,0.0,,,
,,,0.0001584090088613654,0.0001584090088613654,3002489,,,,,,,,,
161,,,,,3021137,,,,,,,0.0004635215736925602,0.000463193457107991,3.2823352285049623e-06
161,230.0050506591797,0.00015754230844322592,,,3021137,1.0,0.0003507003712002188,0.00035058194771409035,1.1840386378025869e-06,1.0,0.0,,,
,,,0.0001566825752603214,0.0001566825752603214,3021138,,,,,,,,,
162,,,,,3039786,,,,,,,0.00044755026465281844,0.0004472160944715142,3.343971911817789e-06
162,230.44720458984375,0.00015581859042868018,,,3039786,1.0,0.00035065124393440783,0.000350531074218452,1.1996170314887422e-06,1.0,0.0,,,
,,,0.00015495544002154735,0.00015495544002154735,3039787,,,,,,,,,
163,,,,,3058435,,,,,,,0.00047805419308133423,0.00047772651305422187,3.2791942885523895e-06
163,230.48410034179688,0.0001540932571515441,,,3058435,1.0,0.0003478020371403545,0.000347677618265152,1.2526774071375257e-06,1.0,0.0,,,
,,,0.00015322783697150748,0.00015322783697150748,3058436,,,,,,,,,
164,,,,,3077084,,,,,,,0.0004782837931998074,0.000477938971016556,3.4455042623449117e-06
164,230.46780395507812,0.00015236422768794,,,3077084,1.0,0.0003437568375375122,0.00034363981103524566,1.154072378994897e-06,1.0,0.0,,,
,,,0.0001515,0.0001515,3077085,,,,,,,,,
165,,,,,3095733,,,,,,,0.0005311568966135383,0.0005306854145601392,4.709896529675461e-06
165,229.43984985351562,0.00015063586761243641,,,3095733,1.0,0.00034305808367207646,0.0003429281641729176,1.3030453374085482e-06,1.0,0.0,,,
,,,0.00014977216302849256,0.00014977216302849256,3095734,,,,,,,,,
166,,,,,3114382,,,,,,,0.00045175058767199516,0.0004514109459705651,3.3960006931010867e-06
166,230.5072479248047,0.0001489082060288638,,,3114382,1.0,0.00034193010651506484,0.0003418019914533943,1.267300604013144e-06,1.0,0.0,,,
,,,0.00014804455997845264,0.00014804455997845264,3114383,,,,,,,,,
167,,,,,3133031,,,,,,,0.0005357797490432858,0.0005351300351321697,6.494803074019728e-06
167,230.46176147460938,0.00014718047168571502,,,3133031,1.0,0.0003375834203325212,0.0003374752413947135,1.0823742968568695e-06,1.0,0.0,,,
,,,0.00014631742473967862,0.00014631742473967862,3133032,,,,,,,,,
168,,,,,3151680,,,,,,,0.0004648472531698644,0.0004645201552193612,3.262336122134002e-06
168,230.17271423339844,0.00014545544399879873,,,3151680,1.0,0.0003358251415193081,0.00033571108360774815,1.1381321201042738e-06,1.0,0.0,,,
,,,0.0001445909911386346,0.0001445909911386346,3151681,,,,,,,,,
169,,,,,3170329,,,,,,,0.0004603593552019447,0.00046003141324035823,3.2728737551224185e-06
169,230.1927490234375,0.00014372791338246316,,,3170329,1.0,0.0003330927575007081,0.00033297957270406187,1.144823386312055e-06,1.0,0.0,,,
,,,0.00014286549290679434,0.00014286549290679434,3170330,,,,,,,,,
170,,,,,3188978,,,,,,,0.0004630608018487692,0.00046270163147710264,3.587834044083138e-06
170,229.9944610595703,0.00014200303121469915,,,3188978,1.0,0.00033116553095169365,0.00033105959300883114,1.0521926014916971e-06,1.0,0.0,,,
,,,0.00014114116364899738,0.00014114116364899738,3188979,,,,,,,,,
171,,,,,3207627,,,,,,,0.0004459014453459531,0.0004455784219317138,3.2318264402420027e-06
171,230.3300018310547,0.00014027568977326155,,,3207627,1.0,0.0003274948103353381,0.0003273863694630563,1.071511519512569e-06,1.0,0.0,,,
,,,0.00013941823681182304,0.00013941823681182304,3207628,,,,,,,,,
172,,,,,3226276,,,,,,,0.0004467307298909873,0.00044638465624302626,3.452402552284184e-06
172,229.42434692382812,0.0001385606301482767,,,3226276,1.0,0.000326216162648052,0.0003261137171648443,1.0292981187376427e-06,1.0,0.0,,,
,,,0.00013769694565198524,0.00013769694565198524,3226277,,,,,,,,,
173,,,,,3244925,,,,,,,0.0004345955967437476,0.00043425592593848705,3.3980409170908388e-06
173,229.39382934570312,0.0001368378580082208,,,3244925,1.0,0.0003246383275836706,0.00032453000312671065,1.090055775421206e-06,1.0,0.0,,,
,,,0.00013597752320475346,0.00013597752320475346,3244926,,,,,,,,,
174,,,,,3263574,,,,,,,0.00045039053657092154,0.00045007807784713805,3.117562073384761e-06
174,230.34841918945312,0.0001351167302345857,,,3263574,1.0,0.0003199520579073578,0.0003198568301741034,9.548994057695381e-07,1.0,0.0,,,
,,,0.00013426020225240328,0.00013426020225240328,3263575,,,,,,,,,
175,,,,,3282223,,,,,,,0.00044927361886948347,0.00044888921547681093,3.846402250928804e-06
175,229.8735809326172,0.0001333999098278582,,,3282223,1.0,0.00031932583078742027,0.00031922300695441663,1.0216875807600445e-06,1.0,0.0,,,
,,,0.0001325452152927017,0.0001325452152927017,3282224,,,,,,,,,
176,,,,,3300872,,,,,,,0.0004488583072088659,0.0004484863602556288,3.7167883419897407e-06
176,230.4938507080078,0.00013168982695788145,,,3300872,1.0,0.00031868036603555083,0.00031857771682552993,1.0313581242371583e-06,1.0,0.0,,,
,,,0.0001308327945074303,0.0001308327945074303,3300873,,,,,,,,,
177,,,,,3319521,,,,,,,0.0004528009449131787,0.00045246462104842067,3.362254346939153e-06
177,229.42803955078125,0.00012998009333387017,,,3319521,1.0,0.000312828051391989,0.00031273122294805944,9.537449159324751e-07,1.0,0.0,,,
,,,0.00012912317173095176,0.00012912317173095176,3319522,,,,,,,,,
178,,,,,3338170,,,,,,,0.0004652499919757247,0.0004649130569305271,3.3669807635305915e-06
178,229.39183044433594,0.0001282700541196391,,,3338170,1.0,0.00031143808155320585,0.00031135015888139606,8.700797025085194e-07,1.0,0.0,,,
,,,0.00012741657841882324,0.00012741657841882324,3338171,,,,,,,,,
179,,,,,3356819,,,,,,,0.0004449478583410382,0.00044453633017838,4.11234441344277e-06
