epoch,epoch_time_sec,lr,lr/pg1,lr/pg2,step,train_detach_between_steps,train_loss,train_loss_log10_mae,train_loss_z_mse,train_rollout_steps,train_skip_steps,val_loss,val_loss_log10_mae,val_loss_z_mse
,,,9.56312873315259e-05,9.56312873315259e-05,3319522,,,,,,,,,
178,,,,,3338170,,,,,,,0.0005274590803310275,0.0005261179176159203,5.363044238038128e-06
178,153.0633544921875,9.560899343341589e-05,,,3338170,1.0,0.00042112747905775905,0.000420463940827176,2.6585942123347195e-06,1.0,0.0,,,
,,,9.55638018134881e-05,9.55638018134881e-05,3338171,,,,,,,,,
179,,,,,3356819,,,,,,,0.0005065595614723861,0.0005052686319686472,5.165347374713747e-06
179,152.81610107421875,9.552221308695152e-05,,,3356819,1.0,0.0004204740689601749,0.0004197755188215524,2.7889818738913164e-06,1.0,0.0,,,
,,,9.549582348493354e-05,9.549582348493354e-05,3356820,,,,,,,,,
180,,,,,3375468,,,,,,,0.0005332164582796395,0.0005317057948559523,6.04467550147092e-06
180,152.93630981445312,9.548717935103923e-05,,,3375468,1.0,0.00042109753121621907,0.000420383526943624,2.8573317649716046e-06,1.0,0.0,,,
,,,9.542735308926233e-05,9.542735308926233e-05,3375469,,,,,,,,,
181,,,,,3394117,,,,,,,0.0005138644482940435,0.0005125404568389058,5.293762114888523e-06
181,152.77239990234375,9.539123857393861e-05,,,3394117,1.0,0.0004193166096229106,0.0004186081641819328,2.8291415219428018e-06,1.0,0.0,,,
,,,9.535839137525571e-05,9.535839137525571e-05,3394118,,,,,,,,,
182,,,,,3412766,,,,,,,0.000486111908685416,0.00048495628288947046,4.62371872345102e-06
182,152.983154296875,9.531332034384832e-05,,,3412766,1.0,0.00041849297122098505,0.0004177955270279199,2.7925830181629863e-06,1.0,0.0,,,
,,,9.528893909706797e-05,9.528893909706797e-05,3412767,,,,,,,,,
183,,,,,3431415,,,,,,,0.0005901127005927265,0.0005880902172066271,8.087044989224523e-06
183,153.19737243652344,9.525719360681251e-05,,,3431415,1.0,0.0004177074588369578,0.000417045084759593,2.645713720994536e-06,1.0,0.0,,,
,,,9.521899701421809e-05,9.521899701421809e-05,3431416,,,,,,,,,
184,,,,,3450064,,,,,,,0.0004791289975401014,0.0004779424343723804,4.743534191220533e-06
184,153.2156524658203,9.51686961343512e-05,,,3450064,1.0,0.00041844634688459337,0.0004177390655968338,2.8176616524433484e-06,1.0,0.0,,,
,,,9.514856589158147e-05,9.514856589158147e-05,3450065,,,,,,,,,
185,,,,,3468713,,,,,,,0.0004958408535458148,0.0004941640654578805,6.707408829242922e-06
185,153.2657470703125,9.513124678051099e-05,,,3468713,1.0,0.00041556236101314425,0.0004149071464780718,2.619517999846721e-06,1.0,0.0,,,
,,,9.507764649938161e-05,9.507764649938161e-05,3468714,,,,,,,,,
186,,,,,3487362,,,,,,,0.0004889867268502712,0.00048782481462694705,4.649005404644413e-06
186,152.84764099121094,9.504207991994917e-05,,,3487362,1.0,0.00041533150942996144,0.000414679991081357,2.604332394184894e-06,1.0,0.0,,,
,,,9.500623961318158e-05,9.500623961318158e-05,3487363,,,,,,,,,
187,,,,,3506011,,,,,,,0.00048493535723537207,0.0004836543812416494,5.12418682774296e-06
187,153.0152130126953,9.496657003182918e-05,,,3506011,1.0,0.0004156235372647643,0.0004149603482801467,2.6517489004618255e-06,1.0,0.0,,,
,,,9.493434601387567e-05,9.493434601387567e-05,3506012,,,,,,,,,
188,,,,,3524660,,,,,,,0.0004972860915586352,0.0004961753147654235,4.442826593731297e-06
188,153.33364868164062,9.490002412348986e-05,,,3524660,1.0,0.0004146286810282618,0.0004139643569942564,2.657606046341243e-06,1.0,0.0,,,
,,,9.486196648768079e-05,9.486196648768079e-05,3524661,,,,,,,,,
189,,,,,3543309,,,,,,,0.00048102333676069975,0.00047991963219828904,4.4111311581218615e-06
189,152.9696044921875,9.481132292421535e-05,,,3543309,1.0,0.00041187595343217254,0.00041123933624476194,2.5495837689959444e-06,1.0,0.0,,,
,,,9.47891018261278e-05,9.47891018261278e-05,3543310,,,,,,,,,
190,,,,,3561958,,,,,,,0.000510657497216016,0.0005094750667922199,4.729591637442354e-06
190,152.86524963378906,9.477351704845205e-05,,,3561958,1.0,0.00041236125980503857,0.00041173986392095685,2.4917956125136698e-06,1.0,0.0,,,
,,,9.471575282605298e-05,9.471575282605298e-05,3561959,,,,,,,,,
191,,,,,3580607,,,,,,,0.0005173162207938731,0.0005161561421118677,4.640813131118193e-06
191,153.0867919921875,9.4678791356273e-05,,,3580607,1.0,0.0004113271425012499,0.0004107187851332128,2.4287921860377537e-06,1.0,0.0,,,
,,,9.464192028958925e-05,9.464192028958925e-05,3580608,,,,,,,,,
192,,,,,3599256,,,,,,,0.0004958451027050614,0.0004945402033627033,5.221085757511901e-06
192,152.84619140625,9.458913700655103e-05,,,3599256,1.0,0.0004105393309146166,0.00040991060086525977,2.5161573375953594e-06,1.0,0.0,,,
,,,9.456760502415738e-05,9.456760502415738e-05,3599257,,,,,,,,,
193,,,,,3617905,,,,,,,0.0005183002213016152,0.0005166049813851714,6.780387138860533e-06
193,153.1381072998047,9.454099199501798e-05,,,3617905,1.0,0.00040858416468836367,0.0004079542413819581,2.5228453068848467e-06,1.0,0.0,,,
,,,9.449280784245724e-05,9.449280784245724e-05,3617906,,,,,,,,,
194,,,,,3636554,,,,,,,0.00047838230966590345,0.0004770927771460265,5.156938641448505e-06
194,153.02720642089844,9.444983879802749e-05,,,3636554,1.0,0.00040990239358507097,0.00040924985660240054,2.6119312224182067e-06,1.0,0.0,,,
,,,9.441752956245879e-05,9.441752956245879e-05,3636555,,,,,,,,,
195,,,,,3655203,,,,,,,0.0004722346202470362,0.0004710705252364278,4.656059900298715e-06
195,153.11489868164062,9.43859267863445e-05,,,3655203,1.0,0.0004072629672009498,0.0004066457913722843,2.4693249542906415e-06,1.0,0.0,,,
,,,9.434177100739325e-05,9.434177100739325e-05,3655204,,,,,,,,,
196,,,,,3673852,,,,,,,0.0004899203777313232,0.0004887310205958784,4.7549519877065904e-06
196,153.15576171875,9.430501086171716e-05,,,3673852,1.0,0.0004080774378962815,0.0004074277530889958,2.601482719910564e-06,1.0,0.0,,,
,,,9.426553300574407e-05,9.426553300574407e-05,3673853,,,,,,,,,
197,,,,,3692501,,,,,,,0.0005038625095039606,0.0005027205916121602,4.567506039165892e-06
197,153.20303344726562,9.421475988347083e-05,,,3692501,1.0,0.00040650914888828993,0.00040590367279946804,2.418373014734243e-06,1.0,0.0,,,
,,,9.418881639123777e-05,9.418881639123777e-05,3692502,,,,,,,,,
198,,,,,3711150,,,,,,,0.0005213993135839701,0.0005198522703722119,6.187218332343036e-06
198,153.03477478027344,9.416933608008549e-05,,,3711150,1.0,0.0004064155218657106,0.0004058062913827598,2.43818317358091e-06,1.0,0.0,,,
,,,9.4111622002835e-05,9.4111622002835e-05,3711151,,,,,,,,,
199,,,,,3729799,,,,,,,0.0005077506648376584,0.0005064919823780656,5.036232323618606e-06
199,153.15525817871094,9.407009929418564e-05,,,3729799,1.0,0.0004054376040585339,0.0004048011905979365,2.547433041399927e-06,1.0,0.0,,,
,,,9.403395068472121e-05,9.403395068472121e-05,3729800,,,,,,,,,
200,,,,,3748448,,,,,,,0.00048691610572859645,0.00048578143469057977,4.542022452369565e-06
200,153.02784729003906,9.39797391765751e-05,,,3748448,1.0,0.0004050001152791083,0.0004043687367811799,2.530969140934758e-06,1.0,0.0,,,
,,,9.395580328629748e-05,9.395580328629748e-05,3748449,,,,,,,,,
201,,,,,3767097,,,,,,,0.0004968978464603424,0.0004957207129336894,4.7080011427169666e-06
201,153.1428680419922,9.393893560627475e-05,,,3767097,1.0,0.0004028537077829242,0.00040227099088951945,2.3382090148516e-06,1.0,0.0,,,
,,,9.387718066217125e-05,9.387718066217125e-05,3767098,,,,,,,,,
202,,,,,3785746,,,,,,,0.00048694032011553645,0.0004856375162489712,5.208675247558858e-06
202,153.1636962890625,9.383616270497441e-05,,,3785746,1.0,0.0004034320008940995,0.00040276310755871236,2.6686016099120025e-06,1.0,0.0,,,
,,,9.379808367214694e-05,9.379808367214694e-05,3785747,,,,,,,,,
203,,,,,3804395,,,,,,,0.0005046658334322274,0.0005033579654991627,5.229438556852983e-06
203,153.1270751953125,9.374167711939663e-05,,,3804395,1.0,0.0004017003520857543,0.00040106731466948986,2.5314948288723826e-06,1.0,0.0,,,
,,,9.371851318121656e-05,9.371851318121656e-05,3804396,,,,,,,,,
204,,,,,3823044,,,,,,,0.0004832556296605617,0.0004821142938453704,4.5632291403308045e-06
204,153.0377960205078,9.370013867737725e-05,,,3823044,1.0,0.0004010709817521274,0.0004004893417004496,2.326557932974538e-06,1.0,0.0,,,
,,,9.363847005955022e-05,9.363847005955022e-05,3823045,,,,,,,,,
205,,,,,3841693,,,,,,,0.0004700736899394542,0.00046894483966752887,4.512480700213928e-06
205,152.8921356201172,9.359676914755255e-05,,,3841693,1.0,0.0003988239332102239,0.0003982574271503836,2.2695464849675773e-06,1.0,0.0,,,
,,,9.355795518248673e-05,9.355795518248673e-05,3841694,,,,,,,,,
206,,,,,3860342,,,,,,,0.0004922645166516304,0.0004910538555122912,4.840994733967818e-06
206,153.41371154785156,9.350323671242222e-05,,,3860342,1.0,0.00039959241985343397,0.00039902119897305965,2.2801218619861174e-06,1.0,0.0,,,
,,,9.347696943052385e-05,9.347696943052385e-05,3860343,,,,,,,,,
207,,,,,3878991,,,,,,,0.00047733026440255344,0.0004761852615047246,4.576584160531638e-06
207,153.23086547851562,9.345458238385618e-05,,,3878991,1.0,0.0003991962585132569,0.0003985934017691761,2.411575906080543e-06,1.0,0.0,,,
,,,9.33955136893088e-05,9.33955136893088e-05,3878992,,,,,,,,,
208,,,,,3897640,,,,,,,0.0004923069500364363,0.0004911610158160329,4.5850179049011786e-06
208,153.24874877929688,9.335313370684162e-05,,,3897640,1.0,0.00039968121564015746,0.00039909518091008067,2.3415893792844145e-06,1.0,0.0,,,
,,,9.331358884962851e-05,9.331358884962851e-05,3897641,,,,,,,,,
209,,,,,3916289,,,,,,,0.0004863864160142839,0.000485263648442924,4.4930561671208125e-06
209,153.1386260986328,9.326194413006306e-05,,,3916289,1.0,0.0003998314496129751,0.00039923342410475016,2.3950203740241705e-06,1.0,0.0,,,
,,,9.323119580739992e-05,9.323119580739992e-05,3916290,,,,,,,,,
210,,,,,3934938,,,,,,,0.0004927159170620143,0.00049130420666188,5.6453618526575156e-06
210,153.21266174316406,9.319656965089962e-05,,,3934938,1.0,0.00039765244582667947,0.0003970841644331813,2.2760045794711914e-06,1.0,0.0,,,
,,,9.31483354636601e-05,9.31483354636601e-05,3934939,,,,,,,,,
211,,,,,3953587,,,,,,,0.0005009982851333916,0.0004997305804863572,5.066865469416371e-06
211,153.33950805664062,9.311248868471012e-05,,,3953587,1.0,0.0003960493195336312,0.0003954849671572447,2.2537521999765886e-06,1.0,0.0,,,
,,,9.306500872455652e-05,9.306500872455652e-05,3953588,,,,,,,,,
212,,,,,3972236,,,,,,,0.0004988025757484138,0.0004976604832336307,4.563952188618714e-06
212,153.3771209716797,9.301997488364577e-05,,,3972236,1.0,0.0003957308072131127,0.00039516351534985006,2.263884880449041e-06,1.0,0.0,,,
,,,9.298121650133705e-05,9.298121650133705e-05,3972237,,,,,,,,,
213,,,,,3990885,,,,,,,0.0004801888426300138,0.0004790927341673523,4.385688953334466e-06
213,153.18350219726562,9.292538015870377e-05,,,3990885,1.0,0.0003951624676119536,0.00039461092092096806,2.213433845099644e-06,1.0,0.0,,,
,,,9.289695971034002e-05,9.289695971034002e-05,3990886,,,,,,,,,
214,,,,,4009534,,,,,,,0.00048754794988781214,0.0004863654903601855,4.734160938824061e-06
214,153.38829040527344,9.28701410884969e-05,,,4009534,1.0,0.0003935328568331897,0.0003929574158973992,2.2966587494011037e-06,1.0,0.0,,,
,,,9.281223927298418e-05,9.281223927298418e-05,4009535,,,,,,,,,
215,,,,,4028183,,,,,,,0.00047095108311623335,0.0004697780532296747,4.694964445661753e-06
215,153.55313110351562,9.277085337089375e-05,,,4028183,1.0,0.0003935996792279184,0.00039301731158047915,2.3284521830646554e-06,1.0,0.0,,,
,,,9.272705611575867e-05,9.272705611575867e-05,4028184,,,,,,,,,
216,,,,,4046832,,,,,,,0.00047626570449210703,0.00047521007945761085,4.218266440148e-06
216,153.4506378173828,9.266937559004873e-05,,,4046832,1.0,0.0003934786655008793,0.0003929189988411963,2.2325527879729634e-06,1.0,0.0,,,
,,,9.264141117021288e-05,9.264141117021288e-05,4046833,,,,,,,,,
217,,,,,4065481,,,,,,,0.0005187283968552947,0.0005174619727768004,5.06684955325909e-06
217,153.40130615234375,9.260922524845228e-05,,,4065481,1.0,0.0003933425759896636,0.0003927818324882537,2.238468823634321e-06,1.0,0.0,,,
,,,9.255530537294615e-05,9.255530537294615e-05,4065482,,,,,,,,,
218,,,,,4084130,,,,,,,0.0004983929102309048,0.0004971548332832754,4.953232291882159e-06
218,153.4298095703125,9.251714800484478e-05,,,4084130,1.0,0.0003921540337614715,0.00039157006540335715,2.330348024770501e-06,1.0,0.0,,,
,,,9.246873966559773e-05,9.246873966559773e-05,4084131,,,,,,,,,
219,,,,,4102779,,,,,,,0.0004720944561995566,0.0004710340581368655,4.2384422158647794e-06
219,153.22962951660156,9.242411761078984e-05,,,4102779,1.0,0.00039153220131993294,0.0003909907245542854,2.165887963201385e-06,1.0,0.0,,,
,,,9.23817149948363e-05,9.23817149948363e-05,4102780,,,,,,,,,
220,,,,,4121428,,,,,,,0.0004863642679993063,0.00048531233915127814,4.208538939565187e-06
220,153.47706604003906,9.23185289138928e-05,,,4121428,1.0,0.0003904686600435525,0.0003899145813193172,2.2236145014176145e-06,1.0,0.0,,,
,,,9.229423231234974e-05,9.229423231234974e-05,4121429,,,,,,,,,
221,,,,,4140077,,,,,,,0.0004750399966724217,0.00047390206600539386,4.5498436520574614e-06
221,153.2877960205078,9.2267946456559e-05,,,4140077,1.0,0.00038985293940640986,0.00038932502502575517,2.1155767626623856e-06,1.0,0.0,,,
,,,9.220629257483466e-05,9.220629257483466e-05,4140078,,,,,,,,,
222,,,,,4158726,,,,,,,0.0004984408151358366,0.0004972884780727327,4.61325362266507e-06
222,153.25640869140625,9.216168837156147e-05,,,4158726,1.0,0.00039025492151267827,0.00038970913738012314,2.1868104340683203e-06,1.0,0.0,,,
,,,9.21178967439859e-05,9.21178967439859e-05,4158727,,,,,,,,,
223,,,,,4177375,,,,,,,0.0004865704395342618,0.00048548856284469366,4.326745511207264e-06
223,153.23043823242188,9.20674719964154e-05,,,4177375,1.0,0.00038777338340878487,0.0003872464585583657,2.1166836177144432e-06,1.0,0.0,,,
,,,9.202904578648613e-05,9.202904578648613e-05,4177376,,,,,,,,,
224,,,,,4196024,,,,,,,0.0004735507827717811,0.00047222257126122713,5.313457677402766e-06
224,153.2387237548828,9.196886821882799e-05,,,4196024,1.0,0.0003879861324094236,0.00038741648313589394,2.270768391099409e-06,1.0,0.0,,,
,,,9.193974067399516e-05,9.193974067399516e-05,4196025,,,,,,,,,
225,,,,,4214673,,,,,,,0.00048188638174906373,0.0004806983342859894,4.750034349854104e-06
225,153.38381958007812,9.191278513753787e-05,,,4214673,1.0,0.0003884162870235741,0.00038787670200690627,2.1526213913602987e-06,1.0,0.0,,,
,,,9.184998238313944e-05,9.184998238313944e-05,4214674,,,,,,,,,
226,,,,,4233322,,,,,,,0.000474983622552827,0.00047390360850840807,4.3173668018425815e-06
226,153.1995849609375,9.180491178994998e-05,,,4233322,1.0,0.00038662750739604235,0.00038609554758295417,2.125113496731501e-06,1.0,0.0,,,
,,,9.175977189550123e-05,9.175977189550123e-05,4233323,,,,,,,,,
227,,,,,4251971,,,,,,,0.0004894150188192725,0.0004883516230620444,4.2525243770796806e-06
227,153.2567596435547,9.17097058845684e-05,,,4251971,1.0,0.00038633521762676537,0.0003857886476907879,2.1818118511873763e-06,1.0,0.0,,,
,,,9.166911019760795e-05,9.166911019760795e-05,4251972,,,,,,,,,
228,,,,,4270620,,,,,,,0.0004880715277977288,0.00048691287520341575,4.632691343431361e-06
228,153.47479248046875,9.160400077234954e-05,,,4270620,1.0,0.0003851938236039132,0.00038461998337879777,2.2908998289494775e-06,1.0,0.0,,,
,,,9.157799828092144e-05,9.157799828092144e-05,4270621,,,,,,,,,
229,,,,,4289269,,,,,,,0.00046611277502961457,0.00046487138024531305,4.965909283782821e-06
229,153.43055725097656,9.154681174550205e-05,,,4289269,1.0,0.0003848002234008163,0.0003842577280011028,2.16854277823586e-06,1.0,0.0,,,
,,,9.1486437141827e-05,9.1486437141827e-05,4289270,,,,,,,,,
230,,,,,4307918,,,,,,,0.0004921487998217344,0.000491006881929934,4.567489213513909e-06
230,153.30392456054688,9.144478099187836e-05,,,4307918,1.0,0.00038312558899633586,0.0003826275351457298,1.9886138034053147e-06,1.0,0.0,,,
,,,9.139442778162258e-05,9.139442778162258e-05,4307919,,,,,,,,,
231,,,,,4326567,,,,,,,0.0004839554603677243,0.00048275908920913935,4.783174063049955e-06
231,153.5809783935547,9.134904394159093e-05,,,4326567,1.0,0.00038470420986413956,0.00038418633630499244,2.0805593976547243e-06,1.0,0.0,,,
,,,9.130197120650782e-05,9.130197120650782e-05,4326568,,,,,,,,,
232,,,,,4345216,,,,,,,0.0005016641807742417,0.000500566849950701,4.387126409710618e-06
232,152.70883178710938,9.12404793780297e-05,,,4345216,1.0,0.0003836936375591904,0.000383163511287421,2.114089738824987e-06,1.0,0.0,,,
,,,9.1209068427573e-05,9.1209068427573e-05,4345217,,,,,,,,,
233,,,,,4363865,,,,,,,0.0004773158289026469,0.0004761329328175634,4.731718036055099e-06
233,153.29736328125,9.116355067817494e-05,,,4363865,1.0,0.0003826170868705958,0.0003820992715191096,2.067730974886217e-06,1.0,0.0,,,
,,,9.1115720460788e-05,9.1115720460788e-05,4363866,,,,,,,,,
234,,,,,4382514,,,,,,,0.00047368300147354603,0.00047251550131477416,4.668796009354992e-06
234,153.5213165283203,9.108436643145978e-05,,,4382514,1.0,0.0003825036692433059,0.00038200279232114553,2.0101078916923143e-06,1.0,0.0,,,
,,,9.10219283269913e-05,9.10219283269913e-05,4382515,,,,,,,,,
235,,,,,4401163,,,,,,,0.0004853382124565542,0.0004842917842324823,4.186341811873717e-06
235,153.45880126953125,9.09769005374983e-05,,,4401163,1.0,0.0003801851999014616,0.00037969055119901896,1.9778351543209283e-06,1.0,0.0,,,
,,,9.092769305187856e-05,9.092769305187856e-05,4401164,,,,,,,,,
236,,,,,4419812,,,,,,,0.000493487052153796,0.0004924518871121109,4.139877546549542e-06
236,153.53289794921875,9.087647777050734e-05,,,4419812,1.0,0.00038032024167478085,0.000379801174858585,2.0764146029250696e-06,1.0,0.0,,,
,,,9.08330156659917e-05,9.08330156659917e-05,4419813,,,,,,,,,
237,,,,,4438461,,,,,,,0.00047519351937808096,0.00047406135126948357,4.5302131184143946e-06
237,153.45697021484375,9.076503192773089e-05,,,4438461,1.0,0.0003812453942373395,0.00038071657763794065,2.1146529434190597e-06,1.0,0.0,,,
,,,9.073789720470746e-05,9.073789720470746e-05,4438462,,,,,,,,,
238,,,,,4457110,,,,,,,0.0004821749171242118,0.00048102164873853326,4.610294581652852e-06
238,153.6122589111328,9.069561201613396e-05,,,4457110,1.0,0.0003804135194513947,0.00037990041892044246,2.0569291336869355e-06,1.0,0.0,,,
,,,9.064233870822605e-05,9.064233870822605e-05,4457111,,,,,,,,,
239,,,,,4475759,,,,,,,0.0004893223522230983,0.00048819545190781355,4.507236553763505e-06
239,153.5537567138672,9.060859156306833e-05,,,4475759,1.0,0.0003778905957005918,0.00037739635445177555,1.9765836896112887e-06,1.0,0.0,,,
,,,9.05463412215599e-05,9.05463412215599e-05,4475760,,,,,,,,,
240,,,,,4494408,,,,,,,0.0004755189875140786,0.00047430614358745515,4.853309746977175e-06
240,153.24574279785156,9.050066728377715e-05,,,4494408,1.0,0.00037751253694295883,0.0003770216426346451,1.9590238480304834e-06,1.0,0.0,,,
,,,9.044990579452215e-05,9.044990579452215e-05,4494409,,,,,,,,,
241,,,,,4513057,,,,,,,0.00047389231622219086,0.0004728021449409425,4.359524155006511e-06
241,152.8987274169922,9.039908763952553e-05,,,4513057,1.0,0.00037724271533079445,0.00037675120984204113,1.9690282897499856e-06,1.0,0.0,,,
,,,9.035303348171518e-05,9.035303348171518e-05,4513058,,,,,,,,,
242,,,,,4531706,,,,,,,0.00047987751895561814,0.00047870774869807065,4.678859568230109e-06
242,153.38912963867188,9.02880565263331e-05,,,4531706,1.0,0.00037820436409674585,0.00037762924330309033,2.3030622742226114e-06,1.0,0.0,,,
,,,9.025572534251905e-05,9.025572534251905e-05,4531707,,,,,,,,,
243,,,,,4550355,,,,,,,0.0004702414444182068,0.00046920328168198466,4.1522912397340406e-06
243,153.24781799316406,9.020463039632887e-05,,,4550355,1.0,0.0003759369719773531,0.00037545381928794086,1.926807954077958e-06,1.0,0.0,,,
,,,9.015798244108001e-05,9.015798244108001e-05,4550356,,,,,,,,,
244,,,,,4569004,,,,,,,0.00047055064351297915,0.00046948218368925154,4.275505489204079e-06
244,153.5087890625,9.012514783535153e-05,,,4569004,1.0,0.00037544616498053074,0.00037496196455322206,1.9345297914696857e-06,1.0,0.0,,,
,,,9.005980584629877e-05,9.005980584629877e-05,4569005,,,,,,,,,
245,,,,,4587653,,,,,,,0.0004651881172321737,0.00046410676441155374,4.323321263655089e-06
245,153.3332977294922,9.001477155834436e-05,,,4587653,1.0,0.00037436370621435344,0.0003738385275937617,2.1064281554572517e-06,1.0,0.0,,,
,,,8.996119663181886e-05,8.996119663181886e-05,4587654,,,,,,,,,
246,,,,,4606302,,,,,,,0.00047528406139463186,0.00047422279021702707,4.244723186275223e-06
246,153.4507293701172,8.991402137326077e-05,,,4606302,1.0,0.00037539913319051266,0.0003749009920284152,1.9830672499665525e-06,1.0,0.0,,,
,,,8.98621558760148e-05,8.98621558760148e-05,4606303,,,,,,,,,
247,,,,,4624951,,,,,,,0.0004705592873506248,0.0004695318057201803,4.108208486286458e-06
247,153.5416717529297,8.980737766250968e-05,,,4624951,1.0,0.00037410686491057277,0.0003735999925993383,2.029257075264468e-06,1.0,0.0,,,
,,,8.976268466198047e-05,8.976268466198047e-05,4624952,,,,,,,,,
248,,,,,4643600,,,,,,,0.0004896391183137894,0.000488201214466244,5.749628144258168e-06
248,153.60462951660156,8.96928395377472e-05,,,4643600,1.0,0.00037420401349663734,0.0003737119841389358,1.9682552192534786e-06,1.0,0.0,,,
,,,8.966278407751708e-05,8.966278407751708e-05,4643601,,,,,,,,,
249,,,,,4662249,,,,,,,0.0005015176138840616,0.0005002609104849398,5.028035957366228e-06
249,153.48643493652344,8.961154526332393e-05,,,4662249,1.0,0.00037320834235288203,0.00037268648156896234,2.0885713638563175e-06,1.0,0.0,,,
,,,8.956245521512149e-05,8.956245521512149e-05,4662250,,,,,,,,,
250,,,,,4680898,,,,,,,0.0004604465502779931,0.00045935818343423307,4.355084001872456e-06
250,153.4535675048828,8.952677308116108e-05,,,4680898,1.0,0.00037190972943790257,0.00037142678047530353,1.926703134813579e-06,1.0,0.0,,,
,,,8.9461699171974e-05,8.9461699171974e-05,4680899,,,,,,,,,
251,,,,,4699547,,,,,,,0.0004826220974791795,0.00048144368338398635,4.7142857511062175e-06
251,153.2971954345703,8.941862324718386e-05,,,4699547,1.0,0.00037142683868296444,0.0003709502925630659,1.9073448811468552e-06,1.0,0.0,,,
,,,8.936051704992661e-05,8.936051704992661e-05,4699548,,,,,,,,,
252,,,,,4718196,,,,,,,0.0004848118405789137,0.00048385237460024655,3.840788849629462e-06
252,153.43360900878906,8.931299817049876e-05,,,4718196,1.0,0.00037072913255542517,0.0003702699614223093,1.8319764194529853e-06,1.0,0.0,,,
,,,8.925890995549075e-05,8.925890995549075e-05,4718197,,,,,,,,,
253,,,,,4736845,,,,,,,0.0005026172730140388,0.0005014835624024272,4.53418124379823e-06
253,153.3197784423828,8.920733671402559e-05,,,4736845,1.0,0.0003717843792401254,0.00037125975359231234,2.102321786878747e-06,1.0,0.0,,,
,,,8.915687899982534e-05,8.915687899982534e-05,4736846,,,,,,,,,
254,,,,,4755494,,,,,,,0.0004761592426802963,0.00047516857739537954,3.960576577810571e-06
254,153.33505249023438,8.90957162482664e-05,,,4755494,1.0,0.00037078882451169193,0.00037031006650067866,1.9226820313633652e-06,1.0,0.0,,,
,,,8.905442529872457e-05,8.905442529872457e-05,4755495,,,,,,,,,
255,,,,,4774143,,,,,,,0.0004784911870956421,0.0004774240660481155,4.270469162293011e-06
255,153.38829040527344,8.898600935935974e-05,,,4774143,1.0,0.00036981399171054363,0.000369344896171242,1.8835696664609713e-06,1.0,0.0,,,
,,,8.89515499726057e-05,8.89515499726057e-05,4774144,,,,,,,,,
256,,,,,4792792,,,,,,,0.00045624622725881636,0.000455270434031263,3.901137461070903e-06
256,153.37889099121094,8.890031313057989e-05,,,4792792,1.0,0.0003691425663419068,0.00036867259768769145,1.8877415186580038e-06,1.0,0.0,,,
,,,8.884825414649682e-05,8.884825414649682e-05,4792793,,,,,,,,,
257,,,,,4811441,,,,,,,0.00046350006596185267,0.0004623920831363648,4.4317625906842295e-06
257,153.42440795898438,8.880969835445285e-05,,,4811441,1.0,0.00036855158396065235,0.0003680812369566411,1.881538082670886e-06,1.0,0.0,,,
,,,8.874453895002452e-05,8.874453895002452e-05,4811442,,,,,,,,,
258,,,,,4830090,,,,,,,0.000482825911603868,0.0004817419976461679,4.33573632108164e-06
258,153.344482421875,8.870321471476927e-05,,,4830090,1.0,0.0003671041631605476,0.0003666469710879028,1.8229025045002345e-06,1.0,0.0,,,
,,,8.864040551740156e-05,8.864040551740156e-05,4830091,,,,,,,,,
259,,,,,4848739,,,,,,,0.0004711567598860711,0.0004701178113464266,4.158162937528687e-06
259,153.4663543701172,8.859213994583115e-05,,,4848739,1.0,0.00036763810203410685,0.00036718312185257673,1.816844815039076e-06,1.0,0.0,,,
,,,8.853585498741453e-05,8.853585498741453e-05,4848740,,,,,,,,,
260,,,,,4867388,,,,,,,0.0004804412601515651,0.00047931165318004787,4.517916295299074e-06
260,153.44679260253906,8.848573634168133e-05,,,4867388,1.0,0.00036570581141859293,0.0003652738523669541,1.7314447404714883e-06,1.0,0.0,,,
,,,8.843088850341122e-05,8.843088850341122e-05,4867389,,,,,,,,,
261,,,,,4886037,,,,,,,0.00047449825797230005,0.00047344944323413074,4.193240329186665e-06
261,153.40936279296875,8.837658242555335e-05,,,4886037,1.0,0.0003665550902951509,0.0003661099763121456,1.7786629769034334e-06,1.0,0.0,,,
,,,8.83255072132883e-05,8.83255072132883e-05,4886038,,,,,,,,,
262,,,,,4904686,,,,,,,0.0004846137890126556,0.0004835520521737635,4.247623110131826e-06
262,153.53753662109375,8.826223347568884e-05,,,4904686,1.0,0.0003657214401755482,0.0003652356390375644,1.9459628219919978e-06,1.0,0.0,,,
,,,8.821971226947868e-05,8.821971226947868e-05,4904687,,,,,,,,,
263,,,,,4923335,,,,,,,0.0004950065049342811,0.0004935567267239094,5.802718078484759e-06
263,153.43048095703125,8.814744069240987e-05,,,4923335,1.0,0.0003654329339042306,0.0003649662248790264,1.8707443132370827e-06,1.0,0.0,,,
,,,8.811350482893895e-05,8.811350482893895e-05,4923336,,,,,,,,,
264,,,,,4941984,,,,,,,0.00047081601223908365,0.0004698043630924076,4.04414731747238e-06
264,153.3242950439453,8.8054861407727e-05,,,4941984,1.0,0.00036453179200179875,0.00036409447784535587,1.7445303228669218e-06,1.0,0.0,,,
,,,8.800688605313658e-05,8.800688605313658e-05,4941985,,,,,,,,,
265,,,,,4960633,,,,,,,0.0004637604288291186,0.0004627886228263378,3.8860180211486295e-06
